subject,label,temp_mean,temp_std,temp_max,temp_min,temp_range,temp_deriv,eda_mean,eda_std,eda_max,eda_min,eda_range,eda_deriv,bvp_mean,bvp_std,bvp_max,bvp_min,bvp_range,bvp_deriv
S3,1,33.16941666666666,0.012130940698159112,33.21,33.15,0.060000000000002274,4.184100418409209e-05,0.47273922083333336,0.024474840543513236,0.537112,0.432049,0.10506300000000002,-0.0002522510460251046,-0.4595833333333335,20.214663464748938,157.11,-177.41,334.52,-0.03292887029288717
S3,1,33.15691666666666,0.015534683417722656,33.21,33.13,0.0799999999999983,-4.184100418409209e-05,0.43512981249999994,0.01980944212959257,0.470487,0.406424,0.06406299999999998,-0.00026804602510460245,-0.035375,8.514997202546517,29.8,-37.9,67.7,-0.01849372384937232
S3,1,33.14125,0.013201167877626607,33.18,33.11,0.07000000000000028,-0.00012552301255227627,0.41209924583333335,0.00778159864586958,0.430768,0.401299,0.029468999999999967,-0.00011793723849372369,0.03187500000000007,7.664736692653462,37.49,-28.5,65.99000000000001,-0.00845188284518829
S3,1,33.137166666666666,0.011703513242705672,33.16,33.11,0.04999999999999716,0.0,0.39953761666666665,0.007972409892543296,0.411549,0.384643,0.026905999999999985,-9.11338912133891e-05,0.18433333333333338,7.2315076497843025,37.49,-28.5,65.99000000000001,0.0038912133891214713
S3,1,33.138166666666656,0.012779106211137144,33.15,33.11,0.03999999999999915,8.368200836818419e-05,0.3854812583333333,0.008493271032603628,0.401299,0.371831,0.029467999999999994,-0.00011793723849372392,0.16679166666666664,6.020961658234551,11.42,-15.11,26.53,0.006317991631799158
S3,1,33.14533333333332,0.019405039437102815,33.21,33.11,0.10000000000000142,0.000251046025104612,0.3740247666666666,0.005489213283390942,0.385924,0.36158,0.024343999999999977,-6.433054393305451e-05,0.08700000000000019,15.002206759895914,144.84,-72.57,217.41,-0.10430962343096245
S3,1,33.20116666666666,0.05096049668343377,33.29,33.13,0.1599999999999966,0.0003347280334727962,0.3690225458333333,0.002084321523797609,0.376956,0.36158,0.015376,-2.144351464435166e-05,0.1627500000000002,15.688018010703797,144.84,-72.57,217.41,0.06389121338912121
S3,1,33.24466666666667,0.015216949614019391,33.29,33.21,0.0799999999999983,0.0001673640167363981,0.36566984999999996,0.0031766406526129638,0.371831,0.355174,0.016657000000000033,-5.897071129707111e-05,0.05816666666666658,11.709613926409169,57.31,-88.25,145.56,0.21644351464435127
S3,2,32.71516666666667,0.03660563101794922,32.77,32.63,0.14000000000000057,-0.0005857740585774083,0.34317839166666675,0.0077200817664018675,0.362862,0.314174,0.04868800000000001,3.752301255230139e-05,-0.06979166666666682,17.733436742678986,96.86,-68.8,165.66,-0.0440167364016738
S3,2,32.653666666666666,0.041551841782952036,32.73,32.57,0.1599999999999966,-0.0006694560669455924,0.3874510833333334,0.0520728963737508,0.538394,0.321862,0.21653200000000006,0.000771970711297071,-0.11695833333333336,17.374556622590323,96.86,-68.8,165.66,0.08610878661087869
S3,2,32.584666666666664,0.04398737192523424,32.66,32.5,0.1599999999999966,-0.0003347280334728259,0.5555308708333333,0.1693168797610095,1.057301,0.338518,0.7187830000000001,0.0028951757322175737,-0.15170833333333325,14.902941068737537,69.72,-65.98,135.7,-0.0021757322175733835
S3,2,32.53975,0.02580253540513656,32.59,32.49,0.10000000000000142,-0.00029288702928870414,1.3905732958333334,0.8516798197495836,3.161404,0.498675,2.662729,0.0077567196652719664,0.19758333333333333,15.48203405003325,69.72,-65.98,135.7,-0.027447698744769752
S3,2,32.50750000000001,0.03050273211806842,32.57,32.45,0.11999999999999744,-0.0004184100418409804,2.7464396625,0.8532661880012241,4.330267,0.956151,3.374116,0.008923267782426776,-0.03358333333333352,22.101865694092936,177.78,-137.37,315.15,-0.02138075313807534
S3,2,32.472416666666675,0.0245627032080941,32.53,32.41,0.12000000000000455,-0.00029288702928870414,3.5161632499999995,0.37940130635190117,4.330267,2.444781,1.8854860000000002,0.005937698744769876,-0.6014583333333334,25.012108050367605,177.78,-137.37,315.15,-0.01418410041840942
S3,2,32.43683333333333,0.031727573006597176,32.5,32.39,0.10999999999999943,-8.368200836821392e-05,3.8779627583333327,0.3656640474403382,5.059725,3.113156,1.9465690000000002,0.0031250669456066933,-0.13495833333333337,19.057343094765262,121.1,-91.76,212.86,-0.030376569037656356
S3,2,32.39275,0.029691819861144074,32.43,32.33,0.10000000000000142,-0.0003765690376568883,4.136200604166667,0.2415389174368128,5.059725,3.783172,1.2765530000000003,9.649372384937203e-05,0.31316666666666654,15.850627457787139,76.36,-60.36,136.72,-0.13046025104602516
S3,2,32.35816666666667,0.02768824459746106,32.43,32.31,0.11999999999999744,-0.0004184100418410101,4.377366975,0.4218870422915152,5.509115,3.776766,1.7323490000000006,0.0022694351464435146,0.2695833333333335,17.210926902011668,76.36,-79.25,155.61,0.03288702928870277
S3,2,32.313583333333334,0.033980284316382045,32.37,32.27,0.09999999999999432,-0.00029288702928870414,4.742717233333334,0.3951207640610069,5.55524,3.776766,1.7784740000000006,0.003057485355648535,0.23283333333333356,14.327799126368138,58.87,-79.25,138.12,-0.01096234309623429
S3,2,32.28033333333333,0.015271614918606284,32.33,32.23,0.10000000000000142,-0.0003347280334727962,4.714678408333333,0.2608692862989367,5.55524,4.297949,1.2572910000000004,-0.0010644351464435162,0.07537500000000012,9.413546481500742,58.87,-36.45,95.32,0.015230125523012573
S3,2,32.239749999999994,0.04563373204111307,32.31,32.15,0.1600000000000037,-0.00046025104602513196,4.282444841666668,0.31547143441106507,5.063569,3.722953,1.3406160000000003,-0.003475635983263599,-0.00216666666666665,6.779703863165576,30.76,-27.3,58.06,0.017154811715481173
S3,2,32.17683333333333,0.036124399264517104,32.27,32.13,0.14000000000000057,-0.0005020920502091943,3.737074816666667,0.3264670033823603,4.358168,3.192594,1.1655739999999999,-0.004603472803347281,0.05987499999999989,7.260704481502351,32.11,-34.97,67.08,0.008326359832635999
S3,2,32.13225,0.025477522773350875,32.18,32.07,0.10999999999999943,-0.0002928870292886744,3.2196811125,0.2664878542700708,3.716547,2.779591,0.9369559999999999,-0.003920317991631799,0.020541666666666576,7.429691343292615,32.11,-46.94,79.05,-0.0006276150627617345
S3,2,32.094166666666666,0.027916044769192894,32.15,32.03,0.11999999999999744,-0.0004184100418410101,2.8161706333333334,0.19518398152255959,3.190031,2.500277,0.6897539999999998,-0.002885999999999999,0.015999999999999983,8.71374311074179,33.34,-46.94,80.28,-0.033054393305439286
S3,2,32.047916666666666,0.035021322869868865,32.11,31.99,0.120000000000001,-0.00037656903765691805,2.5309779000000003,0.13484942496240018,2.775747,2.312812,0.4629349999999999,-0.0019262468619246867,0.03216666666666666,10.628281664450226,67.49,-42.72,110.21,-0.0019665271966526256
S3,2,32.00333333333334,0.02643650674519771,32.07,31.95,0.120000000000001,-0.00033472803347281107,2.321366416666667,0.11042280895906299,2.530625,2.125749,0.40487600000000024,-0.0015563430962343098,0.024541666666666715,8.918364001126957,67.49,-37.55,105.03999999999999,0.0010460251046025754
S3,2,31.974750000000004,0.017793374234997265,32.0,31.93,0.07000000000000028,-0.00029288702928870414,2.1335963916666665,0.10898282546165212,2.320499,1.956623,0.36387599999999987,-0.0014742468619246868,-0.023291666666666606,6.0429521964238555,20.23,-25.02,45.25,-0.03464435146443518
S3,2,31.95533333333333,0.016679994670928715,31.99,31.93,0.05999999999999872,0.0,1.9604451666666667,0.09314948282593355,2.124467,1.798234,0.326233,-0.0013489121338912142,-0.1410416666666667,8.662708640965821,68.47,-33.34,101.81,-0.07443514644351465
S3,2,31.936833333333333,0.018347721626645486,31.97,31.89,0.0799999999999983,-8.368200836819905e-05,1.8005847708333333,0.09221002819746153,1.957904,1.649608,0.3082960000000001,-0.0012899414225941428,-0.3552083333333333,9.464411671621779,68.47,-45.04,113.50999999999999,-0.055857740585773974
S3,2,31.915000000000006,0.0214864298259773,31.95,31.85,0.09999999999999787,-0.0003347280334727962,1.6520585625,0.0797764893108412,1.798234,1.509951,0.28828300000000007,-0.0012008410041841008,-0.12741666666666662,9.599040446474614,43.27,-46.46,89.73,0.08635983263598344
S3,2,31.88233333333334,0.026855580839412144,31.93,31.83,0.10000000000000142,-0.00033472803347281107,1.5391990708333334,0.07469711719051915,1.759597,1.431795,0.32780200000000015,0.00022432217573221814,0.0759166666666666,11.656217081871898,45.4,-64.1,109.5,-0.21970711297071133
S3,3,30.7185,0.022160400116724255,30.77,30.69,0.0799999999999983,0.00025104602510459716,0.38657739583333334,0.10893331893214528,1.316184,0.326987,0.989197,0.00023051882845188343,-0.11587499999999977,39.88709087412921,255.72,-161.35,417.07,-0.07154811715481228
S3,3,30.772000000000002,0.05287721626560876,30.85,30.69,0.16000000000000014,0.0006694560669456073,0.40428544999999994,0.10162273772519695,1.316184,0.348768,0.967416,4.288702928870239e-05,0.07016666666666656,24.698540290313154,130.25,-112.16,242.41,0.5646443514644348
S3,3,30.830500000000004,0.025490194193062594,30.89,30.77,0.120000000000001,0.00025104602510459716,0.3923947375,0.010238426686276577,0.417956,0.375674,0.042281999999999986,5.360669456066942e-05,-0.24358333333333337,20.13078158342895,130.25,-115.49,245.74,-0.0403347280334732
S3,3,30.847,0.016258331197677302,30.89,30.81,0.08000000000000185,0.0,0.39568325,0.008903954910366142,0.417956,0.376956,0.04099999999999998,1.608368200836826e-05,-0.8857916666666665,15.126196350700019,43.19,-115.49,158.68,0.3287447698744768
S3,3,30.84983333333334,0.012779106211139257,30.87,30.83,0.0400000000000027,8.368200836821392e-05,0.38482995833333333,0.014090363967321681,0.489706,0.360299,0.129407,-0.0001608284518828453,-0.2369583333333329,17.855160677843177,51.76,-75.64,127.4,-0.04104602510460292
S3,3,30.85516666666667,0.02089590603177845,30.91,30.83,0.08000000000000185,8.368200836819905e-05,0.39215442083333335,0.02273612154558027,0.489706,0.360299,0.129407,8.041422594142253e-05,-0.9374583333333324,32.643991327500544,202.36,-210.06,412.42,-0.26698744769874516
S3,3,30.872833333333332,0.023136671228929595,30.91,30.83,0.08000000000000185,8.368200836819905e-05,0.40555948333333336,0.012483347096220718,0.432049,0.36158,0.070469,0.00016082845188284507,-0.7408749999999997,32.057241805106095,202.36,-210.06,412.42,-0.10267782426778264
S3,3,30.89566666666667,0.020196259279601052,30.95,30.87,0.0799999999999983,0.0001673640167363981,0.39590745,0.008753141839124587,0.411549,0.371831,0.039717999999999976,-9.64937238493725e-05,-0.01662500000000051,23.61835523541048,116.32,-132.09,248.41,0.01317991631799216
S3,3,30.926666666666666,0.02724375565560282,30.99,30.87,0.11999999999999744,0.0005020920502091943,0.38050578749999997,0.010015262497009769,0.400018,0.362862,0.03715599999999997,-0.00013938493723849365,0.08808333333333321,18.82573158365226,116.32,-125.09,241.41,0.17857740585774062
S3,3,30.953999999999997,0.01836663641860749,30.99,30.91,0.0799999999999983,0.0001673640167363981,0.37179857083333334,0.004220235727418865,0.382081,0.362862,0.019218999999999986,-5.897071129707111e-05,0.13279166666666664,12.98582368546295,115.4,-69.89,185.29000000000002,0.0021757322175735916
S3,3,30.964166666666667,0.013514395616855425,30.99,30.93,0.05999999999999872,-8.368200836819905e-05,0.36805092083333335,0.003899753583826285,0.375674,0.36158,0.014093999999999995,-5.359832635983165e-06,-0.08166666666666657,13.23281173405293,115.4,-69.89,185.29000000000002,0.03631799163179927
S3,3,30.967000000000006,0.012556538801224641,30.99,30.93,0.05999999999999872,0.0,0.36209835416666664,0.0039281626180356416,0.367987,0.350049,0.01793800000000001,-6.433054393305451e-05,-0.18212499999999993,11.015871885649435,39.39,-66.69,106.08,-0.011589958158996
S3,3,30.955000000000002,0.019017535767460812,30.99,30.91,0.0799999999999983,-0.0001673640167363981,0.35371671666666665,0.009908159858742131,0.410268,0.325705,0.084563,0.00019835146443514647,-0.5361666666666665,26.933740338818314,133.23,-143.59,276.82,-0.2653556485355651
S4,1,32.71849999999999,0.08765129776563539,32.84,32.59,0.25,0.0010041841004183886,0.20839875833333335,0.010837071346767565,0.234355,0.190863,0.043492,-0.00010169037656903763,0.27087500000000053,85.24331684742823,374.12,-357.28,731.4,0.0957740585774052
S4,1,32.82875,0.042515928387683984,32.89,32.68,0.21000000000000085,0.0008786610878661124,0.19330981666666666,0.0076693769738088195,0.21133,0.175513,0.03581699999999999,-0.00010169456066945615,-0.386208333333333,63.28731016989054,189.22,-357.28,546.5,0.32033472803347257
S4,1,32.879166666666656,0.02984915781428623,32.93,32.81,0.11999999999999744,0.0003347280334727962,0.18317775416666665,0.005112637658495463,0.193422,0.171676,0.021746000000000015,-5.88744769874477e-05,-0.09629166666666661,45.465691149095385,142.54,-152.42,294.96,0.19677824267782468
S4,1,32.89766666666666,0.013211947455069884,32.93,32.87,0.060000000000002274,0.0,0.17566797916666668,0.004501047061006955,0.183188,0.164001,0.019186999999999982,-5.88744769874477e-05,0.719666666666667,41.53535250107899,119.13,-107.85,226.98,-0.18376569037656798
S4,1,32.896833333333326,0.013037339537735344,32.93,32.87,0.060000000000002274,-8.368200836818419e-05,0.16782230833333334,0.00516514568816123,0.178072,0.155047,0.023025000000000018,-6.958158995815902e-05,0.4385416666666662,38.11982807485623,101.11,-101.6,202.70999999999998,-0.27317991631799177
S4,1,32.89533333333332,0.01257864150940791,32.93,32.87,0.060000000000002274,0.0,0.16049905416666668,0.003899523705048177,0.169117,0.148651,0.020465999999999984,-5.351882845188283e-05,-0.634041666666668,39.469612476962546,83.1,-112.1,195.2,-0.3423012552301268
S4,1,32.89133333333333,0.011469767022722984,32.91,32.87,0.03999999999999915,0.0,0.15544632916666667,0.0028406865389343154,0.161442,0.144813,0.016629000000000005,-3.7464435146443474e-05,-0.6726250000000006,38.91935370343023,83.1,-113.75,196.85,-0.31284518828451924
S4,1,32.89449999999999,0.012770408502992731,32.91,32.87,0.03999999999999915,8.368200836818419e-05,0.15098528750000004,0.0032451030191418774,0.158884,0.140976,0.017908000000000007,-3.7464435146443474e-05,0.3830833333333347,37.28455670685101,61.85,-113.75,175.6,-0.01694560669456036
S4,1,32.89766666666665,0.011599808427535416,32.91,32.87,0.03999999999999915,0.0,0.14643887083333335,0.002833320520311107,0.152488,0.137138,0.015350000000000003,-3.746443514644359e-05,0.5528750000000016,35.81434537515717,62.08,-112.21,174.29,-0.21016736401673683
S4,1,32.898999999999994,0.011789826122550164,32.93,32.87,0.060000000000002274,0.0,0.14266522916666666,0.002452597582492757,0.14993,0.13458,0.015350000000000003,-2.6761506276150682e-05,-0.006916666666666475,32.34732341569735,62.08,-88.0,150.07999999999998,-0.2694142259414223
S4,1,32.90583333333332,0.012621630463436123,32.95,32.87,0.0800000000000054,8.368200836818419e-05,0.13984566250000002,0.002007001751849524,0.143534,0.130742,0.012791999999999998,-2.141004184100411e-05,-0.12254166666666612,33.231062824661464,52.92,-83.1,136.01999999999998,0.06531380753138057
S4,1,32.91649999999999,0.013456720749624429,32.95,32.87,0.0800000000000054,8.368200836821392e-05,0.13723932083333334,0.0023287714950661472,0.142255,0.128184,0.014071,-1.0702928870292906e-05,-0.9209166666666669,34.834166489139015,52.92,-83.1,136.01999999999998,-0.3034728033472807
S4,1,32.92616666666667,0.01348970801100846,32.95,32.87,0.0800000000000054,8.368200836821392e-05,0.13240522916666667,0.004311362045222217,0.138417,0.11923,0.01918700000000001,-3.746443514644359e-05,-1.062208333333334,42.722994644257604,120.09,-248.31,368.4,-0.04615062761506211
S4,1,32.93716666666667,0.014559265854508242,32.97,32.91,0.060000000000002274,8.368200836821392e-05,0.12850377916666667,0.002712248860336994,0.137138,0.11923,0.017908000000000007,-1.6058577405857774e-05,-0.04845833333333302,43.79001450719023,120.09,-248.31,368.4,-0.025230125523013004
S4,1,32.95416666666667,0.016511780306462196,32.97,32.91,0.060000000000002274,8.368200836821392e-05,0.12738456666666667,0.001724546342439722,0.130742,0.117951,0.012790999999999997,-1.605439330543936e-05,-0.309041666666667,36.348237994868434,72.16,-114.33,186.49,0.17794979079497966
S4,1,32.97083333333334,0.013202482931462168,33.0,32.95,0.04999999999999716,0.0001673640167363981,0.12606812916666668,0.001929949469325375,0.129463,0.117951,0.011511999999999994,-5.351464435146453e-06,-0.7627500000000004,36.50125551408015,87.68,-114.33,202.01,-0.018326359832636023
S4,1,32.98100000000001,0.01325393023471462,33.0,32.95,0.04999999999999716,0.0001673640167363981,0.12532194583333334,0.0016504221812108043,0.128184,0.116671,0.011512999999999995,0.0,-0.20266666666666672,37.24270585706086,87.68,-85.24,172.92000000000002,0.42146443514644455
S4,1,32.98941666666667,0.01066894506916681,33.0,32.97,0.030000000000001137,4.184100418409209e-05,0.12518866666666667,0.0015536706125244863,0.128184,0.116671,0.011512999999999995,0.0,1.074999999999999,36.48510017801787,69.04,-89.1,158.14,-0.2770711297071139
S4,1,33.000499999999995,0.012835497652993487,33.03,32.97,0.060000000000002274,0.0001673640167363981,0.12363759166666667,0.003403864125264677,0.126905,0.107717,0.019187999999999997,-4.281589958158993e-05,1.6077083333333329,33.931868638959415,77.49,-105.36,182.85,-0.17640167364016646
S4,1,33.02075,0.020172691937368464,33.05,32.99,0.05999999999999517,0.0002092050209204902,0.12011455416666665,0.004057919739685915,0.126905,0.107717,0.019187999999999997,-2.6761506276150563e-05,1.5450833333333334,34.470782845665916,146.88,-105.36,252.24,0.2748535564853562
S4,1,33.040333333333336,0.016121069719123953,33.07,33.0,0.07000000000000028,0.0001673640167363981,0.11898467083333332,0.0024399317143756235,0.123067,0.111555,0.011511999999999994,3.2112970711297076e-05,0.2308333333333331,37.96039247433509,146.88,-105.64,252.51999999999998,-0.24075313807531437
